  Md  st F   Teff  logG  Met    CaK         CaH             FeI         Hdel
  1  90 0  4232.7 1.65 -0.5   0.187E+02   0.224E+02   0.603E+02   0.605E+02
  1  91 0  4193.2 1.58 -0.5   0.188E+02   0.224E+02   0.606E+02   0.608E+02
  1  92 0  4153.9 1.50 -0.5   0.188E+02   0.224E+02   0.608E+02   0.610E+02
  1  93 0  4114.5 1.42 -0.5   0.188E+02   0.225E+02   0.610E+02   0.612E+02
  1  94 0  4075.0 1.34 -0.5   0.189E+02   0.225E+02   0.612E+02   0.614E+02
  1  95 0  4035.7 1.27 -0.5   0.189E+02   0.226E+02   0.613E+02   0.616E+02
  1  96 0  3996.4 1.19 -0.5   0.189E+02   0.226E+02   0.615E+02   0.617E+02
  1  97 0  3957.3 1.11 -0.5   0.189E+02   0.226E+02   0.617E+02   0.619E+02
  1  98 0  3918.2 1.03 -0.5   0.190E+02   0.227E+02   0.618E+02   0.620E+02
  1  99 0  3879.0 0.96 -0.5   0.190E+02   0.227E+02   0.619E+02   0.621E+02
  1 100 0  3840.3 0.88 -0.5   0.190E+02   0.227E+02   0.620E+02   0.623E+02
  1 101 0  3802.1 0.80 -0.5   0.190E+02   0.228E+02   0.621E+02   0.624E+02
  1 102 0  3763.6 0.73 -0.5   0.191E+02   0.228E+02   0.622E+02   0.625E+02
  1 103 0  3725.4 0.65 -0.5   0.191E+02   0.228E+02   0.623E+02   0.626E+02
  1 104 0  3687.8 0.57 -0.5   0.191E+02   0.228E+02   0.624E+02   0.627E+02
  1 105 0  3650.9 0.50 -0.5   0.191E+02   0.229E+02   0.625E+02   0.628E+02
  1 106 0  3614.6 0.42 -0.5   0.191E+02   0.229E+02   0.626E+02   0.629E+02
  1 107 0  3578.0 0.34 -0.5   0.192E+02   0.229E+02   0.627E+02   0.630E+02
  1 108 0  3542.9 0.27 -0.5   0.192E+02   0.229E+02   0.628E+02   0.631E+02
  1 109 0  3506.0 0.19 -0.5   0.192E+02   0.230E+02   0.629E+02   0.633E+02
  1 110 0  3479.3 0.12 -0.5   0.192E+02   0.230E+02   0.630E+02   0.633E+02
  1 111 1  5080.5 2.38 -0.5   0.217E+02   0.264E+02   0.774E+02   0.788E+02
