( Z, Y, Age) = 0.004988   0.242  10.000
 Mbol       dN       log dN    V       dN       log dN     I         dN       log dN
 10.25  0.1457E+07   6.164     14.25  0.1484E+07   6.172     10.25  0.3500E+06   5.544
 10.00  0.1277E+07   6.106     14.00  0.1130E+07   6.053     10.00  0.3247E+06   5.512
  9.75  0.1056E+07   6.024     13.75  0.1445E+07   6.160      9.75  0.2668E+06   5.426
  9.50  0.8785E+06   5.944     13.50  0.1193E+07   6.077      9.50  0.2256E+06   5.353
  9.25  0.7342E+06   5.866     13.25  0.1135E+07   6.055      9.25  0.2032E+06   5.308
  9.00  0.6144E+06   5.788     13.00  0.1133E+07   6.054      9.00  0.1710E+06   5.233
  8.75  0.5026E+06   5.701     12.75  0.8455E+06   5.927      8.75  0.1448E+06   5.161
  8.50  0.4025E+06   5.605     12.50  0.8705E+06   5.940      8.50  0.1278E+06   5.106
  8.25  0.3400E+06   5.532     12.25  0.6755E+06   5.830      8.25  0.1134E+06   5.054
  8.00  0.2707E+06   5.433     12.00  0.6044E+06   5.781      8.00  0.1033E+06   5.014
  7.75  0.2237E+06   5.350     11.75  0.6318E+06   5.801      7.75  0.8943E+05   4.952
  7.50  0.1845E+06   5.266     11.50  0.5185E+06   5.715      7.50  0.8454E+05   4.927
  7.25  0.1519E+06   5.182     11.25  0.6150E+06   5.789      7.25  0.8294E+05   4.919
  7.00  0.1379E+06   5.140     11.00  0.5189E+06   5.715      7.00  0.8150E+05   4.911
  6.75  0.1226E+06   5.088     10.75  0.5004E+06   5.699      6.75  0.8032E+05   4.905
  6.50  0.1159E+06   5.064     10.50  0.4353E+06   5.639      6.50  0.7783E+05   4.891
  6.25  0.1080E+06   5.033     10.25  0.3949E+06   5.596      6.25  0.7784E+05   4.891
  6.00  0.1014E+06   5.006     10.00  0.3463E+06   5.539      6.00  0.7542E+05   4.877
  5.75  0.9409E+05   4.974      9.75  0.2632E+06   5.420      5.75  0.7173E+05   4.856
  5.50  0.8136E+05   4.910      9.50  0.2487E+06   5.396      5.50  0.6662E+05   4.824
  5.25  0.7998E+05   4.903      9.25  0.2162E+06   5.335      5.25  0.6648E+05   4.823
  5.00  0.6714E+05   4.827      9.00  0.1794E+06   5.254      5.00  0.5921E+05   4.772
  4.75  0.6020E+05   4.780      8.75  0.1578E+06   5.198      4.75  0.5466E+05   4.738
  4.50  0.5535E+05   4.743      8.50  0.1353E+06   5.131      4.50  0.5169E+05   4.713
  4.25  0.4925E+05   4.692      8.25  0.1191E+06   5.076      4.25  0.4342E+05   4.638
  4.00  0.4263E+05   4.630      8.00  0.1026E+06   5.011      4.00  0.4073E+05   4.610
  3.75  0.3818E+05   4.582      7.75  0.9589E+05   4.982      3.75  0.3553E+05   4.551
  3.50  0.3514E+05   4.546      7.50  0.8783E+05   4.944      3.50  0.3176E+05   4.502
  3.25  0.2954E+05   4.470      7.25  0.8413E+05   4.925      3.25  0.2864E+05   4.457
  3.00  0.2244E+05   4.351      7.00  0.8303E+05   4.919      3.00  0.1961E+05   4.292
  2.75  0.1896E+05   4.278      6.75  0.8200E+05   4.914      2.75  0.1817E+05   4.259
  2.50  0.1472E+05   4.168      6.50  0.7879E+05   4.896      2.50  0.1366E+05   4.135
  2.25  0.1352E+05   4.131      6.25  0.7898E+05   4.898      2.25  0.1195E+05   4.078
  2.00  0.1050E+05   4.021      6.00  0.7572E+05   4.879      2.00  0.9844E+04   3.993
  1.75  0.5934E+04   3.773      5.75  0.7494E+05   4.875      1.75  0.5474E+04   3.738
  1.50  0.4882E+04   3.689      5.50  0.6834E+05   4.835      1.50  0.4671E+04   3.669
  1.25  0.3426E+04   3.535      5.25  0.6401E+05   4.806      1.25  0.3286E+04   3.517
  1.00  0.2196E+04   3.342      5.00  0.6203E+05   4.793      1.00  0.4108E+04   3.614
  0.75  0.1361E+04   3.134      4.75  0.5656E+05   4.753      0.75  0.9016E+04   3.955
  0.50  0.1534E+04   3.186      4.50  0.5216E+05   4.717      0.50  0.2758E+04   3.441
  0.25  0.1100E+05   4.041      4.25  0.4464E+05   4.650      0.25  0.1035E+04   3.015
  0.00  0.2479E+04   3.394      4.00  0.4135E+05   4.617      0.00  0.8047E+03   2.906
 -0.25  0.8191E+03   2.913      3.75  0.3629E+05   4.560     -0.25  0.6329E+03   2.801
 -0.50  0.7580E+03   2.880      3.50  0.3413E+05   4.533     -0.50  0.4494E+03   2.653
 -0.75  0.6345E+03   2.802      3.25  0.2852E+05   4.455     -0.75  0.3045E+03   2.484
 -1.00  0.5382E+03   2.731      3.00  0.2167E+05   4.336     -1.00  0.1552E+03   2.191
 -1.25  0.4392E+03   2.643      2.75  0.1777E+05   4.250     -1.25  0.1677E+03   2.224
 -1.50  0.3372E+03   2.528      2.50  0.1403E+05   4.147     -1.50  0.4455E+02   1.649
 -1.75  0.2817E+03   2.450      2.25  0.1306E+05   4.116     -1.75  0.1787E+02   1.252
 -2.00  0.2389E+03   2.378      2.00  0.1008E+05   4.003     -2.00  0.1709E+02   1.233
 -2.25  0.2022E+03   2.306      1.75  0.5776E+04   3.762     -2.25  0.8265E+00  -0.083
 -2.50  0.1586E+03   2.200      1.50  0.4766E+04   3.678     -2.50  0.0000E+00   0.000
 -2.75  0.1354E+03   2.132      1.25  0.3586E+04   3.555     -2.75  0.0000E+00   0.000
 -3.00  0.1031E+03   2.013      1.00  0.2735E+04   3.437     -3.00  0.0000E+00   0.000
 -3.25  0.9219E+02   1.965      0.75  0.8823E+04   3.946     -3.25  0.0000E+00   0.000
 -3.50  0.8126E+02   1.910      0.50  0.4506E+04   3.654     -3.50  0.0000E+00   0.000
 -3.75  0.4105E+02   1.613      0.25  0.1058E+04   3.024     -3.75  0.0000E+00   0.000
 -4.00  0.1915E+02   1.282      0.00  0.8883E+03   2.949     -4.00  0.0000E+00   0.000
 -4.25  0.1641E+02   1.215     -0.25  0.6817E+03   2.834     -4.25  0.0000E+00   0.000
 -4.50  0.1419E+02   1.152     -0.50  0.4935E+03   2.693     -4.50  0.0000E+00   0.000
 -4.75  0.1193E+02   1.077     -0.75  0.3720E+03   2.571     -4.75  0.0000E+00   0.000
 -5.00  0.9669E+01   0.985     -1.00  0.1801E+03   2.256     -5.00  0.0000E+00   0.000
 -5.25  0.5884E+01   0.770     -1.25  0.1673E+03   2.223     -5.25  0.0000E+00   0.000
 -5.50  0.1242E+01   0.094     -1.50  0.2196E+06   5.342     -5.50  0.0000E+00   0.000
 -5.75  0.0000E+00   0.000     -1.75 -0.7526E+04   0.000     -5.75  0.0000E+00   0.000
 -6.00  0.0000E+00   0.000     -2.00  0.1211E+07   6.083     -6.00  0.0000E+00   0.000
 -6.25  0.0000E+00   0.000     -2.25  0.3918E+06   5.593     -6.25  0.0000E+00   0.000
 -6.50  0.0000E+00   0.000     -2.50  0.9835E+06   5.993     -6.50  0.0000E+00   0.000
 -6.75  0.0000E+00   0.000     -2.75  0.9311E+06   5.969     -6.75  0.0000E+00   0.000
 -7.00  0.0000E+00   0.000     -3.00  0.1415E+07   6.151     -7.00  0.0000E+00   0.000
 -7.25  0.0000E+00   0.000     -3.25  0.1613E+07   6.208     -7.25  0.0000E+00   0.000
 -7.50  0.0000E+00   0.000     -3.50  0.1345E+07   6.129     -7.50  0.0000E+00   0.000
 -7.75  0.0000E+00   0.000     -3.75  0.1507E+07   6.178     -7.75  0.0000E+00   0.000
 -8.00  0.0000E+00   0.000     -4.00  0.1515E+07   6.180     -8.00  0.0000E+00   0.000
 -8.25  0.0000E+00   0.000     -4.25  0.1271E+07   6.104     -8.25  0.0000E+00   0.000
 -8.50  0.0000E+00   0.000     -4.50  0.6123E+06   5.787     -8.50  0.0000E+00   0.000
 -8.75  0.0000E+00   0.000     -4.75  0.2001E+07   6.301     -8.75  0.0000E+00   0.000
 -9.00  0.0000E+00   0.000     -5.00  0.9799E+06   5.991     -9.00  0.0000E+00   0.000
 -9.25  0.0000E+00   0.000     -5.25  0.1131E+07   6.054     -9.25  0.0000E+00   0.000
 -9.50  0.0000E+00   0.000     -5.50  0.1177E+07   6.071     -9.50  0.0000E+00   0.000
( Z, Y, Age) = 0.039617   0.336  10.000
 Mbol       dN       log dN    V       dN       log dN     I         dN       log dN
 12.75  0.6371E+06   5.804     16.75  0.4855E+06   5.686     12.75  0.1170E+07   6.068
 12.50  0.1707E+07   6.232     16.50  0.5441E+06   5.736     12.50  0.3924E+06   5.594
 12.25  0.2034E+07   6.308     16.25  0.7942E+06   5.900     12.25  0.7729E+06   5.888
 12.00  0.2102E+07   6.323     16.00  0.8185E+06   5.913     12.00  0.6328E+06   5.801
 11.75  0.2312E+07   6.364     15.75  0.1100E+07   6.041     11.75  0.6871E+06   5.837
 11.50  0.2399E+07   6.380     15.50  0.1358E+07   6.133     11.50  0.5499E+06   5.740
 11.25  0.2404E+07   6.381     15.25  0.1563E+07   6.194     11.25  0.5767E+06   5.761
 11.00  0.2367E+07   6.374     15.00  0.1619E+07   6.209     11.00  0.5433E+06   5.735
 10.75  0.2140E+07   6.330     14.75  0.1528E+07   6.184     10.75  0.5390E+06   5.732
 10.50  0.1817E+07   6.259     14.50  0.1484E+07   6.171     10.50  0.4462E+06   5.650
 10.25  0.1601E+07   6.204     14.25  0.1641E+07   6.215     10.25  0.3727E+06   5.571
 10.00  0.1394E+07   6.144     14.00  0.1288E+07   6.110     10.00  0.3445E+06   5.537
  9.75  0.1149E+07   6.060     13.75  0.1600E+07   6.204      9.75  0.2841E+06   5.453
  9.50  0.9541E+06   5.980     13.50  0.1340E+07   6.127      9.50  0.2412E+06   5.382
  9.25  0.8012E+06   5.904     13.25  0.1279E+07   6.107      9.25  0.2174E+06   5.337
  9.00  0.6623E+06   5.821     13.00  0.1256E+07   6.099      9.00  0.1835E+06   5.264
  8.75  0.5420E+06   5.734     12.75  0.9399E+06   5.973      8.75  0.1558E+06   5.193
  8.50  0.4376E+06   5.641     12.50  0.9532E+06   5.979      8.50  0.1377E+06   5.139
  8.25  0.3699E+06   5.568     12.25  0.7468E+06   5.873      8.25  0.1224E+06   5.088
  8.00  0.2945E+06   5.469     12.00  0.6619E+06   5.821      8.00  0.1124E+06   5.051
  7.75  0.2442E+06   5.388     11.75  0.6884E+06   5.838      7.75  0.9700E+05   4.987
  7.50  0.2029E+06   5.307     11.50  0.5475E+06   5.738      7.50  0.9162E+05   4.962
  7.25  0.1666E+06   5.222     11.25  0.6447E+06   5.809      7.25  0.9011E+05   4.955
  7.00  0.1507E+06   5.178     11.00  0.5596E+06   5.748      7.00  0.8913E+05   4.950
  6.75  0.1340E+06   5.127     10.75  0.5192E+06   5.715      6.75  0.8686E+05   4.939
  6.50  0.1263E+06   5.101     10.50  0.4639E+06   5.666      6.50  0.8433E+05   4.926
  6.25  0.1174E+06   5.070     10.25  0.4201E+06   5.623      6.25  0.8513E+05   4.930
  6.00  0.1099E+06   5.041     10.00  0.3681E+06   5.566      6.00  0.8147E+05   4.911
  5.75  0.1028E+06   5.012      9.75  0.2822E+06   5.451      5.75  0.7773E+05   4.891
  5.50  0.8802E+05   4.945      9.50  0.2657E+06   5.424      5.50  0.7304E+05   4.864
  5.25  0.8759E+05   4.942      9.25  0.2315E+06   5.364      5.25  0.7242E+05   4.860
  5.00  0.7306E+05   4.864      9.00  0.1927E+06   5.285      5.00  0.6411E+05   4.807
  4.75  0.6516E+05   4.814      8.75  0.1695E+06   5.229      4.75  0.5856E+05   4.768
  4.50  0.5903E+05   4.771      8.50  0.1458E+06   5.164      4.50  0.5580E+05   4.747
  4.25  0.5344E+05   4.728      8.25  0.1284E+06   5.109      4.25  0.4856E+05   4.686
  4.00  0.4624E+05   4.665      8.00  0.1111E+06   5.046      4.00  0.4224E+05   4.626
  3.75  0.3971E+05   4.599      7.75  0.1042E+06   5.018      3.75  0.3602E+05   4.557
  3.50  0.3551E+05   4.550      7.50  0.9592E+05   4.982      3.50  0.3225E+05   4.509
  3.25  0.3000E+05   4.477      7.25  0.9114E+05   4.960      3.25  0.2906E+05   4.463
  3.00  0.2290E+05   4.360      7.00  0.8994E+05   4.954      3.00  0.1990E+05   4.299
  2.75  0.1933E+05   4.286      6.75  0.8984E+05   4.953      2.75  0.1848E+05   4.267
  2.50  0.1502E+05   4.177      6.50  0.8521E+05   4.931      2.50  0.1385E+05   4.141
  2.25  0.1379E+05   4.140      6.25  0.8549E+05   4.932      2.25  0.1214E+05   4.084
  2.00  0.1070E+05   4.029      6.00  0.8282E+05   4.918      2.00  0.9990E+04   4.000
  1.75  0.6097E+04   3.785      5.75  0.8095E+05   4.908      1.75  0.5666E+04   3.753
  1.50  0.5019E+04   3.701      5.50  0.7428E+05   4.871      1.50  0.4803E+04   3.682
  1.25  0.3559E+04   3.551      5.25  0.6992E+05   4.845      1.25  0.3395E+04   3.531
  1.00  0.2306E+04   3.363      5.00  0.6758E+05   4.830      1.00  0.4391E+04   3.643
  0.75  0.1511E+04   3.179      4.75  0.6078E+05   4.784      0.75  0.9389E+04   3.973
  0.50  0.1619E+04   3.209      4.50  0.5610E+05   4.749      0.50  0.2792E+04   3.446
  0.25  0.1128E+05   4.052      4.25  0.4954E+05   4.695      0.25  0.1041E+04   3.017
  0.00  0.2763E+04   3.441      4.00  0.4377E+05   4.641      0.00  0.8047E+03   2.906
 -0.25  0.8698E+03   2.939      3.75  0.3682E+05   4.566     -0.25  0.6329E+03   2.801
 -0.50  0.8074E+03   2.907      3.50  0.3462E+05   4.539     -0.50  0.4494E+03   2.653
 -0.75  0.6711E+03   2.827      3.25  0.2894E+05   4.461     -0.75  0.3045E+03   2.484
 -1.00  0.5713E+03   2.757      3.00  0.2202E+05   4.343     -1.00  0.1552E+03   2.191
 -1.25  0.4671E+03   2.669      2.75  0.1805E+05   4.256     -1.25  0.1677E+03   2.224
 -1.50  0.3605E+03   2.557      2.50  0.1427E+05   4.155     -1.50  0.4455E+02   1.649
 -1.75  0.3030E+03   2.481      2.25  0.1323E+05   4.121     -1.75  0.1787E+02   1.252
 -2.00  0.2563E+03   2.409      2.00  0.1025E+05   4.011     -2.00  0.1709E+02   1.233
 -2.25  0.2185E+03   2.340      1.75  0.5943E+04   3.774     -2.25  0.8265E+00  -0.083
 -2.50  0.1724E+03   2.237      1.50  0.4931E+04   3.693     -2.50  0.0000E+00   0.000
 -2.75  0.1480E+03   2.170      1.25  0.3692E+04   3.567     -2.75  0.0000E+00   0.000
 -3.00  0.1145E+03   2.059      1.00  0.2888E+04   3.461     -3.00  0.0000E+00   0.000
 -3.25  0.1019E+03   2.008      0.75  0.9319E+04   3.969     -3.25  0.0000E+00   0.000
 -3.50  0.9080E+02   1.958      0.50  0.4578E+04   3.661     -3.50  0.0000E+00   0.000
 -3.75  0.4872E+02   1.688      0.25  0.1070E+04   3.029     -3.75  0.0000E+00   0.000
 -4.00  0.2037E+02   1.309      0.00  0.8885E+03   2.949     -4.00  0.0000E+00   0.000
 -4.25  0.1682E+02   1.226     -0.25  0.6817E+03   2.834     -4.25  0.0000E+00   0.000
 -4.50  0.1455E+02   1.163     -0.50  0.4935E+03   2.693     -4.50  0.0000E+00   0.000
 -4.75  0.1223E+02   1.087     -0.75  0.3720E+03   2.571     -4.75  0.0000E+00   0.000
 -5.00  0.9727E+01   0.988     -1.00  0.1801E+03   2.256     -5.00  0.0000E+00   0.000
 -5.25  0.5884E+01   0.770     -1.25  0.1673E+03   2.223     -5.25  0.0000E+00   0.000
 -5.50  0.1242E+01   0.094     -1.50  0.2196E+06   5.342     -5.50  0.0000E+00   0.000
 -5.75  0.0000E+00   0.000     -1.75 -0.7526E+04   0.000     -5.75  0.0000E+00   0.000
 -6.00  0.0000E+00   0.000     -2.00  0.1345E+07   6.129     -6.00  0.0000E+00   0.000
 -6.25  0.0000E+00   0.000     -2.25  0.4574E+06   5.660     -6.25  0.0000E+00   0.000
 -6.50  0.0000E+00   0.000     -2.50  0.1056E+07   6.023     -6.50  0.0000E+00   0.000
 -6.75  0.0000E+00   0.000     -2.75  0.9112E+06   5.960     -6.75  0.0000E+00   0.000
 -7.00  0.0000E+00   0.000     -3.00  0.1615E+07   6.208     -7.00  0.0000E+00   0.000
 -7.25  0.0000E+00   0.000     -3.25  0.1869E+07   6.272     -7.25  0.0000E+00   0.000
 -7.50  0.0000E+00   0.000     -3.50  0.1408E+07   6.149     -7.50  0.0000E+00   0.000
 -7.75  0.0000E+00   0.000     -3.75  0.1692E+07   6.229     -7.75  0.0000E+00   0.000
 -8.00  0.0000E+00   0.000     -4.00  0.1690E+07   6.228     -8.00  0.0000E+00   0.000
 -8.25  0.0000E+00   0.000     -4.25  0.1433E+07   6.156     -8.25  0.0000E+00   0.000
 -8.50  0.0000E+00   0.000     -4.50  0.6018E+06   5.779     -8.50  0.0000E+00   0.000
 -8.75  0.0000E+00   0.000     -4.75  0.2360E+07   6.373     -8.75  0.0000E+00   0.000
 -9.00  0.0000E+00   0.000     -5.00  0.1120E+07   6.049     -9.00  0.0000E+00   0.000
 -9.25  0.0000E+00   0.000     -5.25  0.1251E+07   6.097     -9.25  0.0000E+00   0.000
 -9.50  0.0000E+00   0.000     -5.50  0.1271E+07   6.104     -9.50  0.0000E+00   0.000
( Z, Y, Age) = 0.039617   0.336  17.783
 Mbol       dN       log dN    V       dN       log dN     I         dN       log dN
 12.75  0.6854E+06   5.836     16.75  0.5604E+06   5.748     12.75  0.1258E+07   6.100
 12.50  0.1840E+07   6.265     16.50  0.5913E+06   5.772     12.50  0.4684E+06   5.671
 12.25  0.2191E+07   6.341     16.25  0.8591E+06   5.934     12.25  0.8377E+06   5.923
 12.00  0.2292E+07   6.360     16.00  0.9013E+06   5.955     12.00  0.6812E+06   5.833
 11.75  0.2545E+07   6.406     15.75  0.1177E+07   6.071     11.75  0.7249E+06   5.860
 11.50  0.2633E+07   6.421     15.50  0.1449E+07   6.161     11.50  0.5940E+06   5.774
 11.25  0.2680E+07   6.428     15.25  0.1711E+07   6.233     11.25  0.6080E+06   5.784
 11.00  0.2596E+07   6.414     15.00  0.1790E+07   6.253     11.00  0.5669E+06   5.753
 10.75  0.2366E+07   6.374     14.75  0.1704E+07   6.231     10.75  0.5666E+06   5.753
 10.50  0.2004E+07   6.302     14.50  0.1635E+07   6.213     10.50  0.4728E+06   5.675
 10.25  0.1742E+07   6.241     14.25  0.1799E+07   6.255     10.25  0.3954E+06   5.597
 10.00  0.1508E+07   6.178     14.00  0.1450E+07   6.161     10.00  0.3641E+06   5.561
  9.75  0.1241E+07   6.094     13.75  0.1759E+07   6.245      9.75  0.3012E+06   5.479
  9.50  0.1037E+07   6.016     13.50  0.1504E+07   6.177      9.50  0.2569E+06   5.410
  9.25  0.8593E+06   5.934     13.25  0.1413E+07   6.150      9.25  0.2311E+06   5.364
  9.00  0.7090E+06   5.851     13.00  0.1367E+07   6.136      9.00  0.1955E+06   5.291
  8.75  0.5844E+06   5.767     12.75  0.1038E+07   6.016      8.75  0.1664E+06   5.221
  8.50  0.4708E+06   5.673     12.50  0.1038E+07   6.016      8.50  0.1473E+06   5.168
  8.25  0.3980E+06   5.600     12.25  0.8189E+06   5.913      8.25  0.1312E+06   5.118
  8.00  0.3175E+06   5.502     12.00  0.7148E+06   5.854      8.00  0.1213E+06   5.084
  7.75  0.2653E+06   5.424     11.75  0.7442E+06   5.872      7.75  0.1042E+06   5.018
  7.50  0.2196E+06   5.342     11.50  0.5823E+06   5.765      7.50  0.9836E+05   4.993
  7.25  0.1808E+06   5.257     11.25  0.6727E+06   5.828      7.25  0.9767E+05   4.990
  7.00  0.1631E+06   5.212     11.00  0.5881E+06   5.769      7.00  0.9528E+05   4.979
  6.75  0.1449E+06   5.161     10.75  0.5509E+06   5.741      6.75  0.9290E+05   4.968
  6.50  0.1359E+06   5.133     10.50  0.4884E+06   5.689      6.50  0.9086E+05   4.958
  6.25  0.1260E+06   5.100     10.25  0.4445E+06   5.648      6.25  0.9067E+05   4.957
  6.00  0.1175E+06   5.070     10.00  0.3891E+06   5.590      6.00  0.8714E+05   4.940
  5.75  0.1098E+06   5.041      9.75  0.3004E+06   5.478      5.75  0.8358E+05   4.922
  5.50  0.9457E+05   4.976      9.50  0.2816E+06   5.450      5.50  0.7758E+05   4.890
  5.25  0.9286E+05   4.968      9.25  0.2461E+06   5.391      5.25  0.7609E+05   4.881
  5.00  0.7680E+05   4.885      9.00  0.2056E+06   5.313      5.00  0.6809E+05   4.833
  4.75  0.6903E+05   4.839      8.75  0.1819E+06   5.260      4.75  0.6263E+05   4.797
  4.50  0.6194E+05   4.792      8.50  0.1560E+06   5.193      4.50  0.5647E+05   4.752
  4.25  0.5472E+05   4.738      8.25  0.1373E+06   5.138      4.25  0.4895E+05   4.690
  4.00  0.4666E+05   4.669      8.00  0.1192E+06   5.076      4.00  0.4277E+05   4.631
  3.75  0.4007E+05   4.603      7.75  0.1127E+06   5.052      3.75  0.3641E+05   4.561
  3.50  0.3592E+05   4.555      7.50  0.1033E+06   5.014      3.50  0.3255E+05   4.513
  3.25  0.3042E+05   4.483      7.25  0.9771E+05   4.990      3.25  0.2935E+05   4.468
  3.00  0.2323E+05   4.366      7.00  0.9725E+05   4.988      3.00  0.2011E+05   4.304
  2.75  0.1961E+05   4.293      6.75  0.9593E+05   4.982      2.75  0.1865E+05   4.271
  2.50  0.1523E+05   4.183      6.50  0.9123E+05   4.960      2.50  0.1399E+05   4.146
  2.25  0.1395E+05   4.145      6.25  0.9190E+05   4.963      2.25  0.1227E+05   4.089
  2.00  0.1084E+05   4.035      6.00  0.8832E+05   4.946      2.00  0.1015E+05   4.007
  1.75  0.6212E+04   3.793      5.75  0.8631E+05   4.936      1.75  0.5769E+04   3.761
  1.50  0.5128E+04   3.710      5.50  0.7965E+05   4.901      1.50  0.4891E+04   3.689
  1.25  0.3650E+04   3.562      5.25  0.7387E+05   4.868      1.25  0.3482E+04   3.542
  1.00  0.2429E+04   3.385      5.00  0.7132E+05   4.853      1.00  0.4457E+04   3.649
  0.75  0.1589E+04   3.201      4.75  0.6495E+05   4.813      0.75  0.9575E+04   3.981
  0.50  0.1671E+04   3.223      4.50  0.5740E+05   4.759      0.50  0.2845E+04   3.454
  0.25  0.1138E+05   4.056      4.25  0.4994E+05   4.698      0.25  0.1045E+04   3.019
  0.00  0.2984E+04   3.475      4.00  0.4421E+05   4.646      0.00  0.8047E+03   2.906
 -0.25  0.9044E+03   2.956      3.75  0.3730E+05   4.572     -0.25  0.6329E+03   2.801
 -0.50  0.8381E+03   2.923      3.50  0.3495E+05   4.543     -0.50  0.4494E+03   2.653
 -0.75  0.6989E+03   2.844      3.25  0.2920E+05   4.465     -0.75  0.3045E+03   2.484
 -1.00  0.5921E+03   2.772      3.00  0.2228E+05   4.348     -1.00  0.1552E+03   2.191
 -1.25  0.4872E+03   2.688      2.75  0.1821E+05   4.260     -1.25  0.1677E+03   2.224
 -1.50  0.3766E+03   2.576      2.50  0.1442E+05   4.159     -1.50  0.4455E+02   1.649
 -1.75  0.3170E+03   2.501      2.25  0.1336E+05   4.126     -1.75  0.1787E+02   1.252
 -2.00  0.2696E+03   2.431      2.00  0.1040E+05   4.017     -2.00  0.1709E+02   1.233
 -2.25  0.2290E+03   2.360      1.75  0.6069E+04   3.783     -2.25  0.8265E+00  -0.083
 -2.50  0.1832E+03   2.263      1.50  0.5018E+04   3.701     -2.50  0.0000E+00   0.000
 -2.75  0.1561E+03   2.193      1.25  0.3771E+04   3.576     -2.75  0.0000E+00   0.000
 -3.00  0.1232E+03   2.091      1.00  0.2979E+04   3.474     -3.00  0.0000E+00   0.000
 -3.25  0.1085E+03   2.035      0.75  0.9452E+04   3.976     -3.25  0.0000E+00   0.000
 -3.50  0.9791E+02   1.991      0.50  0.4694E+04   3.672     -3.50  0.0000E+00   0.000
 -3.75  0.5439E+02   1.736      0.25  0.1078E+04   3.033     -3.75  0.0000E+00   0.000
 -4.00  0.2137E+02   1.330      0.00  0.8885E+03   2.949     -4.00  0.0000E+00   0.000
 -4.25  0.1704E+02   1.231     -0.25  0.6817E+03   2.834     -4.25  0.0000E+00   0.000
 -4.50  0.1474E+02   1.169     -0.50  0.4935E+03   2.693     -4.50  0.0000E+00   0.000
 -4.75  0.1236E+02   1.092     -0.75  0.3720E+03   2.571     -4.75  0.0000E+00   0.000
 -5.00  0.9732E+01   0.988     -1.00  0.1801E+03   2.256     -5.00  0.0000E+00   0.000
 -5.25  0.5884E+01   0.770     -1.25  0.1673E+03   2.223     -5.25  0.0000E+00   0.000
 -5.50  0.1242E+01   0.094     -1.50  0.2196E+06   5.342     -5.50  0.0000E+00   0.000
 -5.75  0.0000E+00   0.000     -1.75  0.6446E+05   4.809     -5.75  0.0000E+00   0.000
 -6.00  0.0000E+00   0.000     -2.00  0.1440E+07   6.158     -6.00  0.0000E+00   0.000
 -6.25  0.0000E+00   0.000     -2.25  0.5237E+06   5.719     -6.25  0.0000E+00   0.000
 -6.50  0.0000E+00   0.000     -2.50  0.1129E+07   6.053     -6.50  0.0000E+00   0.000
 -6.75  0.0000E+00   0.000     -2.75  0.9915E+06   5.996     -6.75  0.0000E+00   0.000
 -7.00  0.0000E+00   0.000     -3.00  0.1711E+07   6.233     -7.00  0.0000E+00   0.000
 -7.25  0.0000E+00   0.000     -3.25  0.2011E+07   6.303     -7.25  0.0000E+00   0.000
 -7.50  0.0000E+00   0.000     -3.50  0.1570E+07   6.196     -7.50  0.0000E+00   0.000
 -7.75  0.0000E+00   0.000     -3.75  0.1873E+07   6.272     -7.75  0.0000E+00   0.000
 -8.00  0.0000E+00   0.000     -4.00  0.1885E+07   6.275     -8.00  0.0000E+00   0.000
 -8.25  0.0000E+00   0.000     -4.25  0.1601E+07   6.205     -8.25  0.0000E+00   0.000
 -8.50  0.0000E+00   0.000     -4.50  0.7704E+06   5.887     -8.50  0.0000E+00   0.000
 -8.75  0.0000E+00   0.000     -4.75  0.2519E+07   6.401     -8.75  0.0000E+00   0.000
 -9.00  0.0000E+00   0.000     -5.00  0.1262E+07   6.101     -9.00  0.0000E+00   0.000
 -9.25  0.0000E+00   0.000     -5.25  0.1374E+07   6.138     -9.25  0.0000E+00   0.000
 -9.50  0.0000E+00   0.000     -5.50  0.1372E+07   6.137     -9.50  0.0000E+00   0.000
