( Z, Y, Age) = 0.005344   0.243   1.000
 Mbol       dN       log dN    V       dN       log dN     I         dN       log dN
 10.50  0.1988E+07   6.298     14.50  0.1605E+07   6.205     10.50  0.3787E+06   5.578
 10.25  0.1668E+07   6.222     14.25  0.2340E+07   6.369     10.25  0.2574E+06   5.411
 10.00  0.1200E+07   6.079     14.00  0.3336E+07   6.523     10.00  0.3381E+06   5.529
  9.75  0.1181E+07   6.072     13.75  0.2024E+07   6.306      9.75  0.2548E+06   5.406
  9.50  0.1002E+07   6.001     13.50  0.2313E+07   6.364      9.50  0.2098E+06   5.322
  9.25  0.7973E+06   5.902     13.25  0.1813E+07   6.258      9.25  0.1848E+06   5.267
  9.00  0.4495E+06   5.653     13.00  0.8124E+06   5.910      9.00  0.1606E+06   5.206
  8.75  0.5026E+06   5.701     12.75  0.1301E+07   6.114      8.75  0.1461E+06   5.165
  8.50  0.3774E+06   5.577     12.50  0.1283E+07   6.108      8.50  0.1301E+06   5.114
  8.25  0.2966E+06   5.472     12.25  0.5869E+06   5.769      8.25  0.1184E+06   5.073
  8.00  0.2491E+06   5.396     12.00  0.8141E+06   5.911      8.00  0.1032E+06   5.014
  7.75  0.2132E+06   5.329     11.75  0.5614E+06   5.749      7.75  0.9692E+05   4.986
  7.50  0.1869E+06   5.272     11.50  0.8101E+06   5.909      7.50  0.9609E+05   4.983
  7.25  0.1638E+06   5.214     11.25  0.4945E+06   5.694      7.25  0.8786E+05   4.944
  7.00  0.1460E+06   5.164     11.00  0.5386E+06   5.731      7.00  0.8922E+05   4.950
  6.75  0.1365E+06   5.135     10.75  0.5492E+06   5.740      6.75  0.8553E+05   4.932
  6.50  0.1254E+06   5.098     10.50  0.4795E+06   5.681      6.50  0.8590E+05   4.934
  6.25  0.1140E+06   5.057     10.25  0.2442E+06   5.388      6.25  0.8451E+05   4.927
  6.00  0.1079E+06   5.033     10.00  0.3412E+06   5.533      6.00  0.8029E+05   4.905
  5.75  0.9590E+05   4.982      9.75  0.2829E+06   5.452      5.75  0.7772E+05   4.891
  5.50  0.9051E+05   4.957      9.50  0.2207E+06   5.344      5.50  0.7419E+05   4.870
  5.25  0.8093E+05   4.908      9.25  0.1938E+06   5.287      5.25  0.6961E+05   4.843
  5.00  0.7507E+05   4.875      9.00  0.1692E+06   5.228      5.00  0.6596E+05   4.819
  4.75  0.6815E+05   4.833      8.75  0.1506E+06   5.178      4.75  0.6053E+05   4.782
  4.50  0.6162E+05   4.790      8.50  0.1391E+06   5.143      4.50  0.5756E+05   4.760
  4.25  0.5755E+05   4.760      8.25  0.1210E+06   5.083      4.25  0.5083E+05   4.706
  4.00  0.4515E+05   4.655      8.00  0.1092E+06   5.038      4.00  0.4056E+05   4.608
  3.75  0.4338E+05   4.637      7.75  0.9738E+05   4.988      3.75  0.3969E+05   4.599
  3.50  0.3700E+05   4.568      7.50  0.9885E+05   4.995      3.50  0.3260E+05   4.513
  3.25  0.3047E+05   4.484      7.25  0.9202E+05   4.964      3.25  0.3042E+05   4.483
  3.00  0.2859E+05   4.456      7.00  0.9098E+05   4.959      3.00  0.2360E+05   4.373
  2.75  0.2321E+05   4.366      6.75  0.8609E+05   4.935      2.75  0.2195E+05   4.341
  2.50  0.2038E+05   4.309      6.50  0.8683E+05   4.939      2.50  0.1913E+05   4.282
  2.25  0.1842E+05   4.265      6.25  0.8590E+05   4.934      2.25  0.1794E+05   4.254
  2.00  0.1385E+05   4.141      6.00  0.8038E+05   4.905      2.00  0.1213E+05   4.084
  1.75  0.9488E+04   3.977      5.75  0.7873E+05   4.896      1.75  0.9026E+04   3.955
  1.50  0.7974E+04   3.902      5.50  0.7580E+05   4.880      1.50  0.8277E+04   3.918
  1.25  0.7295E+04   3.863      5.25  0.7126E+05   4.853      1.25  0.9340E+04   3.970
  1.00  0.5368E+04   3.730      5.00  0.6712E+05   4.827      1.00  0.1478E+05   4.170
  0.75  0.3850E+04   3.585      4.75  0.6174E+05   4.791      0.75  0.1884E+05   4.275
  0.50  0.1028E+05   4.012      4.50  0.5834E+05   4.766      0.50  0.1051E+05   4.022
  0.25  0.2289E+05   4.360      4.25  0.5316E+05   4.726      0.25  0.5406E+04   3.733
  0.00  0.9768E+04   3.990      4.00  0.4189E+05   4.622      0.00  0.1761E+04   3.246
 -0.25  0.2248E+04   3.352      3.75  0.4052E+05   4.608     -0.25  0.1212E+04   3.083
 -0.50  0.1587E+04   3.201      3.50  0.3430E+05   4.535     -0.50  0.8519E+03   2.930
 -0.75  0.1446E+04   3.160      3.25  0.2983E+05   4.475     -0.75  0.5938E+03   2.774
 -1.00  0.9526E+03   2.979      3.00  0.2539E+05   4.405     -1.00  0.3696E+03   2.568
 -1.25  0.7267E+03   2.861      2.75  0.2277E+05   4.357     -1.25  0.2268E+03   2.356
 -1.50  0.5484E+03   2.739      2.50  0.1941E+05   4.288     -1.50  0.1137E+03   2.056
 -1.75  0.4357E+03   2.639      2.25  0.1841E+05   4.265     -1.75  0.1032E+03   2.014
 -2.00  0.3360E+03   2.526      2.00  0.1294E+05   4.112     -2.00  0.3697E+02   1.568
 -2.25  0.2548E+03   2.406      1.75  0.9125E+04   3.960     -2.25  0.6870E+01   0.837
 -2.50  0.2044E+03   2.310      1.50  0.8245E+04   3.916     -2.50  0.2115E-02  -2.675
 -2.75  0.1653E+03   2.218      1.25  0.7856E+04   3.895     -2.75  0.0000E+00   0.000
 -3.00  0.1276E+03   2.106      1.00  0.1424E+05   4.153     -3.00  0.0000E+00   0.000
 -3.25  0.9088E+02   1.958      0.75  0.1570E+05   4.196     -3.25  0.0000E+00   0.000
 -3.50  0.6095E+02   1.785      0.50  0.1521E+05   4.182     -3.50  0.0000E+00   0.000
 -3.75  0.3481E+02   1.542      0.25  0.5667E+04   3.753     -3.75  0.0000E+00   0.000
 -4.00  0.2752E+00  -0.560      0.00  0.2441E+04   3.388     -4.00  0.0000E+00   0.000
 -4.25  0.0000E+00   0.000     -0.25  0.1335E+04   3.125     -4.25  0.0000E+00   0.000
 -4.50  0.0000E+00   0.000     -0.50  0.9578E+03   2.981     -4.50  0.0000E+00   0.000
 -4.75  0.0000E+00   0.000     -0.75  0.6591E+03   2.819     -4.75  0.0000E+00   0.000
 -5.00  0.0000E+00   0.000     -1.00  0.4238E+03   2.627     -5.00  0.0000E+00   0.000
 -5.25  0.0000E+00   0.000     -1.25  0.2767E+03   2.442     -5.25  0.0000E+00   0.000
 -5.50  0.0000E+00   0.000     -1.50  0.1424E+03   2.154     -5.50  0.0000E+00   0.000
 -5.75  0.0000E+00   0.000     -1.75  0.1013E+03   2.006     -5.75  0.0000E+00   0.000
 -6.00  0.0000E+00   0.000     -2.00  0.5957E+02   1.775     -6.00  0.0000E+00   0.000
 -6.25  0.0000E+00   0.000     -2.25  0.1500E+02   1.176     -6.25  0.0000E+00   0.000
 -6.50  0.0000E+00   0.000     -2.50  0.6324E+00  -0.199     -6.50  0.0000E+00   0.000
 -6.75  0.0000E+00   0.000     -2.75  0.4797E-03  -3.319     -6.75  0.0000E+00   0.000
 -7.00  0.0000E+00   0.000     -3.00  0.0000E+00   0.000     -7.00  0.0000E+00   0.000
 -7.25  0.0000E+00   0.000     -3.25  0.0000E+00   0.000     -7.25  0.0000E+00   0.000
 -7.50  0.0000E+00   0.000     -3.50  0.0000E+00   0.000     -7.50  0.0000E+00   0.000
 -7.75  0.0000E+00   0.000     -3.75  0.7906E+06   5.898     -7.75  0.0000E+00   0.000
 -8.00  0.0000E+00   0.000     -4.00  0.7301E+06   5.863     -8.00  0.0000E+00   0.000
 -8.25  0.0000E+00   0.000     -4.25  0.4697E+07   6.672     -8.25  0.0000E+00   0.000
 -8.50  0.0000E+00   0.000     -4.50  0.4149E+07   6.618     -8.50  0.0000E+00   0.000
 -8.75  0.0000E+00   0.000     -4.75 -0.2472E+06   0.000     -8.75  0.0000E+00   0.000
 -9.00  0.0000E+00   0.000     -5.00  0.3074E+07   6.488     -9.00  0.0000E+00   0.000
 -9.25  0.0000E+00   0.000     -5.25  0.2176E+07   6.338     -9.25  0.0000E+00   0.000
 -9.50  0.0000E+00   0.000     -5.50 -0.1949E+06   0.000     -9.50  0.0000E+00   0.000
( Z, Y, Age) = 0.033720   0.320   1.000
 Mbol       dN       log dN    V       dN       log dN     I         dN       log dN
 12.75  0.0000E+00   0.000     16.75  0.0000E+00   0.000     12.75  0.2532E+07   6.404
 12.50  0.0000E+00   0.000     16.50  0.0000E+00   0.000     12.50  0.2878E+06   5.459
 12.25  0.0000E+00   0.000     16.25  0.0000E+00   0.000     12.25  0.6924E+06   5.840
 12.00  0.1259E+07   6.100     16.00  0.0000E+00   0.000     12.00  0.8356E+06   5.922
 11.75  0.2534E+07   6.404     15.75  0.0000E+00   0.000     11.75  0.6616E+06   5.821
 11.50  0.3237E+07   6.510     15.50  0.0000E+00   0.000     11.50  0.7643E+06   5.883
 11.25  0.3694E+07   6.568     15.25  0.0000E+00   0.000     11.25  0.4757E+06   5.677
 11.00  0.2391E+07   6.379     15.00  0.0000E+00   0.000     11.00  0.6135E+06   5.788
 10.75  0.2309E+07   6.363     14.75  0.8394E+06   5.924     10.75  0.5427E+06   5.735
 10.50  0.2172E+07   6.337     14.50  0.1787E+07   6.252     10.50  0.3957E+06   5.597
 10.25  0.1792E+07   6.253     14.25  0.2915E+07   6.465     10.25  0.2781E+06   5.444
 10.00  0.1314E+07   6.119     14.00  0.3394E+07   6.531     10.00  0.3553E+06   5.551
  9.75  0.1293E+07   6.112     13.75  0.2205E+07   6.343      9.75  0.2708E+06   5.433
  9.50  0.1076E+07   6.032     13.50  0.2536E+07   6.404      9.50  0.2227E+06   5.348
  9.25  0.8716E+06   5.940     13.25  0.1982E+07   6.297      9.25  0.1991E+06   5.299
  9.00  0.4926E+06   5.692     13.00  0.8829E+06   5.946      9.00  0.1738E+06   5.240
  8.75  0.5448E+06   5.736     12.75  0.1470E+07   6.167      8.75  0.1517E+06   5.181
  8.50  0.4090E+06   5.612     12.50  0.1307E+07   6.116      8.50  0.1431E+06   5.156
  8.25  0.3231E+06   5.509     12.25  0.6849E+06   5.836      8.25  0.1289E+06   5.110
  8.00  0.2723E+06   5.435     12.00  0.8745E+06   5.942      8.00  0.1122E+06   5.050
  7.75  0.2331E+06   5.368     11.75  0.6158E+06   5.789      7.75  0.1055E+06   5.023
  7.50  0.2017E+06   5.305     11.50  0.8510E+06   5.930      7.50  0.1042E+06   5.018
  7.25  0.1814E+06   5.259     11.25  0.5111E+06   5.708      7.25  0.9554E+05   4.980
  7.00  0.1602E+06   5.205     11.00  0.5726E+06   5.758      7.00  0.9663E+05   4.985
  6.75  0.1492E+06   5.174     10.75  0.5632E+06   5.751      6.75  0.9249E+05   4.966
  6.50  0.1368E+06   5.136     10.50  0.4987E+06   5.698      6.50  0.9277E+05   4.967
  6.25  0.1238E+06   5.093     10.25  0.2643E+06   5.422      6.25  0.9207E+05   4.964
  6.00  0.1178E+06   5.071     10.00  0.3606E+06   5.557      6.00  0.8729E+05   4.941
  5.75  0.1050E+06   5.021      9.75  0.2990E+06   5.476      5.75  0.8456E+05   4.927
  5.50  0.9909E+05   4.996      9.50  0.2364E+06   5.374      5.50  0.8101E+05   4.909
  5.25  0.8902E+05   4.949      9.25  0.2072E+06   5.316      5.25  0.7763E+05   4.890
  5.00  0.8361E+05   4.922      9.00  0.1813E+06   5.258      5.00  0.6940E+05   4.841
  4.75  0.7282E+05   4.862      8.75  0.1615E+06   5.208      4.75  0.6853E+05   4.836
  4.50  0.6954E+05   4.842      8.50  0.1492E+06   5.174      4.50  0.6292E+05   4.799
  4.25  0.6361E+05   4.804      8.25  0.1318E+06   5.120      4.25  0.5636E+05   4.751
  4.00  0.5050E+05   4.703      8.00  0.1187E+06   5.074      4.00  0.4540E+05   4.657
  3.75  0.4874E+05   4.688      7.75  0.1063E+06   5.027      3.75  0.4537E+05   4.657
  3.50  0.4280E+05   4.631      7.50  0.1073E+06   5.031      3.50  0.3766E+05   4.576
  3.25  0.3465E+05   4.540      7.25  0.1000E+06   5.000      3.25  0.3486E+05   4.542
  3.00  0.3400E+05   4.532      7.00  0.9865E+05   4.994      3.00  0.2833E+05   4.452
  2.75  0.2754E+05   4.440      6.75  0.9329E+05   4.970      2.75  0.2623E+05   4.419
  2.50  0.2397E+05   4.380      6.50  0.9345E+05   4.971      2.50  0.2268E+05   4.356
  2.25  0.2268E+05   4.356      6.25  0.9365E+05   4.972      2.25  0.2203E+05   4.343
  2.00  0.1741E+05   4.241      6.00  0.8745E+05   4.942      2.00  0.1556E+05   4.192
  1.75  0.1271E+05   4.104      5.75  0.8581E+05   4.934      1.75  0.1224E+05   4.088
  1.50  0.1107E+05   4.044      5.50  0.8256E+05   4.917      1.50  0.1148E+05   4.060
  1.25  0.1015E+05   4.006      5.25  0.7929E+05   4.899      1.25  0.1325E+05   4.122
  1.00  0.6324E+04   3.801      5.00  0.7106E+05   4.852      1.00  0.1696E+05   4.229
  0.75  0.4039E+04   3.606      4.75  0.6956E+05   4.842      0.75  0.3449E+05   4.538
  0.50  0.1031E+05   4.013      4.50  0.6385E+05   4.805      0.50  0.1351E+05   4.131
  0.25  0.3695E+05   4.568      4.25  0.5881E+05   4.769      0.25  0.6386E+04   3.805
  0.00  0.1601E+05   4.204      4.00  0.4690E+05   4.671      0.00  0.2414E+04   3.383
 -0.25  0.2743E+04   3.438      3.75  0.4588E+05   4.662     -0.25  0.1672E+04   3.223
 -0.50  0.2261E+04   3.354      3.50  0.3975E+05   4.599     -0.50  0.1220E+04   3.086
 -0.75  0.2129E+04   3.328      3.25  0.3390E+05   4.530     -0.75  0.7478E+03   2.874
 -1.00  0.1352E+04   3.131      3.00  0.3064E+05   4.486     -1.00  0.3862E+03   2.587
 -1.25  0.1063E+04   3.027      2.75  0.2703E+05   4.432     -1.25  0.2269E+03   2.356
 -1.50  0.7623E+03   2.882      2.50  0.2290E+05   4.360     -1.50  0.1137E+03   2.056
 -1.75  0.5924E+03   2.773      2.25  0.2264E+05   4.355     -1.75  0.1032E+03   2.014
 -2.00  0.4438E+03   2.647      2.00  0.1643E+05   4.216     -2.00  0.3697E+02   1.568
 -2.25  0.3280E+03   2.516      1.75  0.1235E+05   4.092     -2.25  0.6870E+01   0.837
 -2.50  0.2640E+03   2.422      1.50  0.1140E+05   4.057     -2.50  0.2115E-02  -2.675
 -2.75  0.2123E+03   2.327      1.25  0.1135E+05   4.055     -2.75  0.0000E+00   0.000
 -3.00  0.1607E+03   2.206      1.00  0.1666E+05   4.222     -3.00  0.0000E+00   0.000
 -3.25  0.1036E+03   2.016      0.75  0.2727E+05   4.436     -3.25  0.0000E+00   0.000
 -3.50  0.6096E+02   1.785      0.50  0.2271E+05   4.356     -3.50  0.0000E+00   0.000
 -3.75  0.3481E+02   1.542      0.25  0.6536E+04   3.815     -3.75  0.0000E+00   0.000
 -4.00  0.2752E+00  -0.560      0.00  0.3235E+04   3.510     -4.00  0.0000E+00   0.000
 -4.25  0.0000E+00   0.000     -0.25  0.1812E+04   3.258     -4.25  0.0000E+00   0.000
 -4.50  0.0000E+00   0.000     -0.50  0.1388E+04   3.142     -4.50  0.0000E+00   0.000
 -4.75  0.0000E+00   0.000     -0.75  0.8845E+03   2.947     -4.75  0.0000E+00   0.000
 -5.00  0.0000E+00   0.000     -1.00  0.4687E+03   2.671     -5.00  0.0000E+00   0.000
 -5.25  0.0000E+00   0.000     -1.25  0.2767E+03   2.442     -5.25  0.0000E+00   0.000
 -5.50  0.0000E+00   0.000     -1.50  0.1424E+03   2.154     -5.50  0.0000E+00   0.000
 -5.75  0.0000E+00   0.000     -1.75  0.1013E+03   2.006     -5.75  0.0000E+00   0.000
 -6.00  0.0000E+00   0.000     -2.00  0.5957E+02   1.775     -6.00  0.0000E+00   0.000
 -6.25  0.0000E+00   0.000     -2.25  0.1500E+02   1.176     -6.25  0.0000E+00   0.000
 -6.50  0.0000E+00   0.000     -2.50  0.6324E+00  -0.199     -6.50  0.0000E+00   0.000
 -6.75  0.0000E+00   0.000     -2.75  0.4797E-03  -3.319     -6.75  0.0000E+00   0.000
 -7.00  0.0000E+00   0.000     -3.00  0.0000E+00   0.000     -7.00  0.0000E+00   0.000
 -7.25  0.0000E+00   0.000     -3.25  0.0000E+00   0.000     -7.25  0.0000E+00   0.000
 -7.50  0.0000E+00   0.000     -3.50  0.0000E+00   0.000     -7.50  0.0000E+00   0.000
 -7.75  0.0000E+00   0.000     -3.75  0.7906E+06   5.898     -7.75  0.0000E+00   0.000
 -8.00  0.0000E+00   0.000     -4.00  0.1391E+07   6.143     -8.00  0.0000E+00   0.000
 -8.25  0.0000E+00   0.000     -4.25  0.5232E+07   6.719     -8.25  0.0000E+00   0.000
 -8.50  0.0000E+00   0.000     -4.50  0.3932E+07   6.595     -8.50  0.0000E+00   0.000
 -8.75  0.0000E+00   0.000     -4.75 -0.2472E+06   0.000     -8.75  0.0000E+00   0.000
 -9.00  0.0000E+00   0.000     -5.00  0.3836E+07   6.584     -9.00  0.0000E+00   0.000
 -9.25  0.0000E+00   0.000     -5.25  0.2093E+07   6.321     -9.25  0.0000E+00   0.000
 -9.50  0.0000E+00   0.000     -5.50 -0.2294E+06   0.000     -9.50  0.0000E+00   0.000
( Z, Y, Age) = 0.033720   0.320   2.000
 Mbol       dN       log dN    V       dN       log dN     I         dN       log dN
 12.75  0.0000E+00   0.000     16.75  0.0000E+00   0.000     12.75  0.2533E+07   6.404
 12.50  0.0000E+00   0.000     16.50  0.0000E+00   0.000     12.50  0.3859E+06   5.587
 12.25  0.0000E+00   0.000     16.25  0.0000E+00   0.000     12.25  0.7677E+06   5.885
 12.00  0.1259E+07   6.100     16.00  0.0000E+00   0.000     12.00  0.8986E+06   5.954
 11.75  0.2849E+07   6.455     15.75  0.0000E+00   0.000     11.75  0.7016E+06   5.846
 11.50  0.3489E+07   6.543     15.50  0.0000E+00   0.000     11.50  0.8028E+06   5.905
 11.25  0.4074E+07   6.610     15.25  0.0000E+00   0.000     11.25  0.4945E+06   5.694
 11.00  0.2550E+07   6.406     15.00  0.0000E+00   0.000     11.00  0.6373E+06   5.804
 10.75  0.2672E+07   6.427     14.75  0.1003E+07   6.001     10.75  0.5647E+06   5.752
 10.50  0.2172E+07   6.337     14.50  0.1967E+07   6.294     10.50  0.4123E+06   5.615
 10.25  0.2057E+07   6.313     14.25  0.3472E+07   6.541     10.25  0.2989E+06   5.475
 10.00  0.1391E+07   6.143     14.00  0.3441E+07   6.537     10.00  0.3727E+06   5.571
  9.75  0.1411E+07   6.149     13.75  0.2530E+07   6.403      9.75  0.2859E+06   5.456
  9.50  0.1162E+07   6.065     13.50  0.2733E+07   6.437      9.50  0.2376E+06   5.376
  9.25  0.9344E+06   5.971     13.25  0.1982E+07   6.297      9.25  0.2118E+06   5.326
  9.00  0.5387E+06   5.731     13.00  0.1076E+07   6.032      9.00  0.1835E+06   5.264
  8.75  0.5864E+06   5.768     12.75  0.1545E+07   6.189      8.75  0.1667E+06   5.222
  8.50  0.4413E+06   5.645     12.50  0.1419E+07   6.152      8.50  0.1501E+06   5.176
  8.25  0.3501E+06   5.544     12.25  0.7596E+06   5.881      8.25  0.1385E+06   5.141
  8.00  0.2953E+06   5.470     12.00  0.9412E+06   5.974      8.00  0.1210E+06   5.083
  7.75  0.2526E+06   5.402     11.75  0.6659E+06   5.823      7.75  0.1156E+06   5.063
  7.50  0.2191E+06   5.341     11.50  0.8959E+06   5.952      7.50  0.1122E+06   5.050
  7.25  0.1973E+06   5.295     11.25  0.5201E+06   5.716      7.25  0.1029E+06   5.012
  7.00  0.1737E+06   5.240     11.00  0.6143E+06   5.788      7.00  0.1039E+06   5.017
  6.75  0.1618E+06   5.209     10.75  0.5727E+06   5.758      6.75  0.9868E+05   4.994
  6.50  0.1488E+06   5.173     10.50  0.5195E+06   5.716      6.50  0.1006E+06   5.003
  6.25  0.1329E+06   5.124     10.25  0.2854E+06   5.456      6.25  0.9940E+05   4.997
  6.00  0.1280E+06   5.107     10.00  0.3786E+06   5.578      6.00  0.9412E+05   4.974
  5.75  0.1141E+06   5.057      9.75  0.3155E+06   5.499      5.75  0.9123E+05   4.960
  5.50  0.1075E+06   5.031      9.50  0.2505E+06   5.399      5.50  0.8779E+05   4.943
  5.25  0.9686E+05   4.986      9.25  0.2207E+06   5.344      5.25  0.8559E+05   4.932
  5.00  0.9265E+05   4.967      9.00  0.1956E+06   5.291      5.00  0.7332E+05   4.865
  4.75  0.7618E+05   4.882      8.75  0.1723E+06   5.236      4.75  0.7585E+05   4.880
  4.50  0.7876E+05   4.896      8.50  0.1568E+06   5.195      4.50  0.6699E+05   4.826
  4.25  0.6869E+05   4.837      8.25  0.1433E+06   5.156      4.25  0.6382E+05   4.805
  4.00  0.5526E+05   4.742      8.00  0.1291E+06   5.111      4.00  0.4941E+05   4.694
  3.75  0.5431E+05   4.735      7.75  0.1146E+06   5.059      3.75  0.4998E+05   4.699
  3.50  0.4802E+05   4.681      7.50  0.1155E+06   5.062      3.50  0.4316E+05   4.635
  3.25  0.3998E+05   4.602      7.25  0.1078E+06   5.033      3.25  0.3985E+05   4.600
  3.00  0.3872E+05   4.588      7.00  0.1062E+06   5.026      3.00  0.3298E+05   4.518
  2.75  0.3208E+05   4.506      6.75  0.1002E+06   5.001      2.75  0.3093E+05   4.490
  2.50  0.2847E+05   4.454      6.50  0.1011E+06   5.005      2.50  0.2747E+05   4.439
  2.25  0.2583E+05   4.412      6.25  0.1008E+06   5.003      2.25  0.2406E+05   4.381
  2.00  0.1806E+05   4.257      6.00  0.9452E+05   4.976      2.00  0.1602E+05   4.205
  1.75  0.1295E+05   4.112      5.75  0.9282E+05   4.968      1.75  0.1236E+05   4.092
  1.50  0.1113E+05   4.046      5.50  0.8904E+05   4.950      1.50  0.1156E+05   4.063
  1.25  0.1021E+05   4.009      5.25  0.8692E+05   4.939      1.25  0.1436E+05   4.157
  1.00  0.6382E+04   3.805      5.00  0.7692E+05   4.886      1.00  0.1862E+05   4.270
  0.75  0.4096E+04   3.612      4.75  0.7467E+05   4.873      0.75  0.4777E+05   4.679
  0.50  0.1037E+05   4.016      4.50  0.6974E+05   4.843      0.50  0.1422E+05   4.153
  0.25  0.5043E+05   4.703      4.25  0.6554E+05   4.816      0.25  0.7172E+04   3.856
  0.00  0.1860E+05   4.269      4.00  0.5084E+05   4.706      0.00  0.2931E+04   3.467
 -0.25  0.3111E+04   3.493      3.75  0.5092E+05   4.707     -0.25  0.2046E+04   3.311
 -0.50  0.2849E+04   3.455      3.50  0.4499E+05   4.653     -0.50  0.1514E+04   3.180
 -0.75  0.2659E+04   3.425      3.25  0.3908E+05   4.592     -0.75  0.8260E+03   2.917
 -1.00  0.1644E+04   3.216      3.00  0.3534E+05   4.548     -1.00  0.3863E+03   2.587
 -1.25  0.1282E+04   3.108      2.75  0.3165E+05   4.500     -1.25  0.2269E+03   2.356
 -1.50  0.9369E+03   2.972      2.50  0.2774E+05   4.443     -1.50  0.1137E+03   2.056
 -1.75  0.7339E+03   2.866      2.25  0.2533E+05   4.404     -1.75  0.1032E+03   2.014
 -2.00  0.5463E+03   2.737      2.00  0.1695E+05   4.229     -2.00  0.3697E+02   1.568
 -2.25  0.4002E+03   2.602      1.75  0.1253E+05   4.098     -2.25  0.6870E+01   0.837
 -2.50  0.3238E+03   2.510      1.50  0.1146E+05   4.059     -2.50  0.2115E-02  -2.675
 -2.75  0.2615E+03   2.418      1.25  0.1206E+05   4.081     -2.75  0.0000E+00   0.000
 -3.00  0.1985E+03   2.298      1.00  0.1767E+05   4.247     -3.00  0.0000E+00   0.000
 -3.25  0.1255E+03   2.099      0.75  0.3844E+05   4.585     -3.25  0.0000E+00   0.000
 -3.50  0.6232E+02   1.795      0.50  0.2640E+05   4.422     -3.50  0.0000E+00   0.000
 -3.75  0.3481E+02   1.542      0.25  0.7329E+04   3.865     -3.75  0.0000E+00   0.000
 -4.00  0.2752E+00  -0.560      0.00  0.3825E+04   3.583     -4.00  0.0000E+00   0.000
 -4.25  0.0000E+00   0.000     -0.25  0.2198E+04   3.342     -4.25  0.0000E+00   0.000
 -4.50  0.0000E+00   0.000     -0.50  0.1722E+04   3.236     -4.50  0.0000E+00   0.000
 -4.75  0.0000E+00   0.000     -0.75  0.1039E+04   3.017     -4.75  0.0000E+00   0.000
 -5.00  0.0000E+00   0.000     -1.00  0.4792E+03   2.680     -5.00  0.0000E+00   0.000
 -5.25  0.0000E+00   0.000     -1.25  0.2767E+03   2.442     -5.25  0.0000E+00   0.000
 -5.50  0.0000E+00   0.000     -1.50  0.1424E+03   2.154     -5.50  0.0000E+00   0.000
 -5.75  0.0000E+00   0.000     -1.75  0.1013E+03   2.006     -5.75  0.0000E+00   0.000
 -6.00  0.0000E+00   0.000     -2.00  0.5957E+02   1.775     -6.00  0.0000E+00   0.000
 -6.25  0.0000E+00   0.000     -2.25  0.1500E+02   1.176     -6.25  0.0000E+00   0.000
 -6.50  0.0000E+00   0.000     -2.50  0.6324E+00  -0.199     -6.50  0.0000E+00   0.000
 -6.75  0.0000E+00   0.000     -2.75  0.4797E-03  -3.319     -6.75  0.0000E+00   0.000
 -7.00  0.0000E+00   0.000     -3.00  0.0000E+00   0.000     -7.00  0.0000E+00   0.000
 -7.25  0.0000E+00   0.000     -3.25  0.0000E+00   0.000     -7.25  0.0000E+00   0.000
 -7.50  0.0000E+00   0.000     -3.50  0.0000E+00   0.000     -7.50  0.0000E+00   0.000
 -7.75  0.0000E+00   0.000     -3.75  0.7906E+06   5.898     -7.75  0.0000E+00   0.000
 -8.00  0.0000E+00   0.000     -4.00  0.2047E+07   6.311     -8.00  0.0000E+00   0.000
 -8.25  0.0000E+00   0.000     -4.25  0.5739E+07   6.759     -8.25  0.0000E+00   0.000
 -8.50  0.0000E+00   0.000     -4.50  0.3716E+07   6.570     -8.50  0.0000E+00   0.000
 -8.75  0.0000E+00   0.000     -4.75  0.3044E+06   5.483     -8.75  0.0000E+00   0.000
 -9.00  0.0000E+00   0.000     -5.00  0.3806E+07   6.580     -9.00  0.0000E+00   0.000
 -9.25  0.0000E+00   0.000     -5.25  0.2093E+07   6.321     -9.25  0.0000E+00   0.000
 -9.50  0.0000E+00   0.000     -5.50  0.7994E+05   4.903     -9.50  0.0000E+00   0.000
( Z, Y, Age) = 0.033720   0.320   5.000
 Mbol       dN       log dN    V       dN       log dN     I         dN       log dN
 12.75  0.0000E+00   0.000     16.75  0.0000E+00   0.000     12.75  0.2650E+07   6.423
 12.50  0.0000E+00   0.000     16.50  0.0000E+00   0.000     12.50  0.4457E+06   5.649
 12.25  0.0000E+00   0.000     16.25  0.0000E+00   0.000     12.25  0.8473E+06   5.928
 12.00  0.1259E+07   6.100     16.00  0.0000E+00   0.000     12.00  0.9790E+06   5.991
 11.75  0.3143E+07   6.497     15.75  0.0000E+00   0.000     11.75  0.7048E+06   5.848
 11.50  0.3713E+07   6.570     15.50  0.0000E+00   0.000     11.50  0.8644E+06   5.937
 11.25  0.4441E+07   6.648     15.25  0.0000E+00   0.000     11.25  0.5051E+06   5.703
 11.00  0.2744E+07   6.438     15.00  0.0000E+00   0.000     11.00  0.6666E+06   5.824
 10.75  0.2870E+07   6.458     14.75  0.1148E+07   6.060     10.75  0.5905E+06   5.771
 10.50  0.2378E+07   6.376     14.50  0.2161E+07   6.335     10.50  0.4237E+06   5.627
 10.25  0.2214E+07   6.345     14.25  0.3954E+07   6.597     10.25  0.3255E+06   5.513
 10.00  0.1505E+07   6.178     14.00  0.3506E+07   6.545     10.00  0.3910E+06   5.592
  9.75  0.1520E+07   6.182     13.75  0.2867E+07   6.457      9.75  0.3013E+06   5.479
