( Z, Y, Age) = 0.009504   0.254   8.000
 Mbol       dN       log dN    V       dN       log dN     I         dN       log dN
 12.50  0.7476E+06   5.874     16.50  0.3607E+05   4.557     12.50  0.4598E+05   4.663
 12.25  0.6619E+06   5.821     16.25  0.2346E+06   5.370     12.25  0.1905E+06   5.280
 12.00  0.8332E+06   5.921     16.00  0.4159E+06   5.619     12.00  0.2853E+06   5.455
 11.75  0.7557E+06   5.878     15.75  0.4990E+06   5.698     11.75  0.2318E+06   5.365
 11.50  0.8305E+06   5.919     15.50  0.5390E+06   5.732     11.50  0.2586E+06   5.413
 11.25  0.8994E+06   5.954     15.25  0.5795E+06   5.763     11.25  0.3089E+06   5.490
 11.00  0.7739E+06   5.889     15.00  0.5666E+06   5.753     11.00  0.2719E+06   5.434
 10.75  0.7704E+06   5.887     14.75  0.5038E+06   5.702     10.75  0.2346E+06   5.370
 10.50  0.7149E+06   5.854     14.50  0.4900E+06   5.690     10.50  0.1976E+06   5.296
 10.25  0.6017E+06   5.779     14.25  0.5048E+06   5.703     10.25  0.1681E+06   5.226
 10.00  0.5008E+06   5.700     14.00  0.5111E+06   5.709     10.00  0.1399E+06   5.146
  9.75  0.4370E+06   5.640     13.75  0.5093E+06   5.707      9.75  0.1217E+06   5.085
  9.50  0.3759E+06   5.575     13.50  0.5334E+06   5.727      9.50  0.1013E+06   5.006
  9.25  0.3047E+06   5.484     13.25  0.4850E+06   5.686      9.25  0.8527E+05   4.931
  9.00  0.2466E+06   5.392     13.00  0.4192E+06   5.622      9.00  0.7400E+05   4.869
  8.75  0.1981E+06   5.297     12.75  0.3024E+06   5.481      8.75  0.6351E+05   4.803
  8.50  0.1563E+06   5.194     12.50  0.3482E+06   5.542      8.50  0.5616E+05   4.749
  8.25  0.1289E+06   5.110     12.25  0.1904E+06   5.280      8.25  0.4872E+05   4.688
  8.00  0.1038E+06   5.016     12.00  0.3296E+06   5.518      8.00  0.4346E+05   4.638
  7.75  0.8792E+05   4.944     11.75  0.1699E+06   5.230      7.75  0.3915E+05   4.593
  7.50  0.7395E+05   4.869     11.50  0.2892E+06   5.461      7.50  0.3754E+05   4.575
  7.25  0.6353E+05   4.803     11.25  0.2995E+06   5.476      7.25  0.3439E+05   4.536
  7.00  0.5673E+05   4.754     11.00  0.2848E+06   5.455      7.00  0.3193E+05   4.504
  6.75  0.4970E+05   4.696     10.75  0.2434E+06   5.386      6.75  0.3255E+05   4.513
  6.50  0.4509E+05   4.654     10.50  0.2099E+06   5.322      6.50  0.3032E+05   4.482
  6.25  0.4108E+05   4.614     10.25  0.1807E+06   5.257      6.25  0.3023E+05   4.480
  6.00  0.3746E+05   4.574     10.00  0.1520E+06   5.182      6.00  0.2911E+05   4.464
  5.75  0.3486E+05   4.542      9.75  0.1297E+06   5.113      5.75  0.2758E+05   4.441
  5.50  0.3182E+05   4.503      9.50  0.1083E+06   5.035      5.50  0.2719E+05   4.434
  5.25  0.2788E+05   4.445      9.25  0.9063E+05   4.957      5.25  0.2397E+05   4.380
  5.00  0.2628E+05   4.420      9.00  0.7697E+05   4.886      5.00  0.2281E+05   4.358
  4.75  0.2357E+05   4.372      8.75  0.6674E+05   4.824      4.75  0.2097E+05   4.322
  4.50  0.2002E+05   4.301      8.50  0.5895E+05   4.770      4.50  0.1829E+05   4.262
  4.25  0.1682E+05   4.226      8.25  0.5260E+05   4.721      4.25  0.1515E+05   4.180
  4.00  0.1432E+05   4.156      8.00  0.4534E+05   4.656      4.00  0.1381E+05   4.140
  3.75  0.1251E+05   4.097      7.75  0.4078E+05   4.610      3.75  0.1354E+05   4.132
  3.50  0.1044E+05   4.019      7.50  0.3753E+05   4.574      3.50  0.6663E+04   3.824
  3.25  0.4140E+04   3.617      7.25  0.3575E+05   4.553      3.25  0.1738E+04   3.240
  3.00  0.1584E+04   3.200      7.00  0.3378E+05   4.529      3.00  0.1544E+04   3.189
  2.75  0.1509E+04   3.179      6.75  0.3151E+05   4.498      2.75  0.1175E+04   3.070
  2.50  0.1337E+04   3.126      6.50  0.3220E+05   4.508      2.50  0.8591E+03   2.934
  2.25  0.9571E+03   2.981      6.25  0.2948E+05   4.469      2.25  0.6985E+03   2.844
  2.00  0.7761E+03   2.890      6.00  0.3041E+05   4.483      2.00  0.5409E+03   2.733
  1.75  0.6117E+03   2.787      5.75  0.2757E+05   4.440      1.75  0.4625E+03   2.665
  1.50  0.4864E+03   2.687      5.50  0.2709E+05   4.433      1.50  0.3683E+03   2.566
  1.25  0.4139E+03   2.617      5.25  0.2579E+05   4.411      1.25  0.3587E+03   2.555
  1.00  0.3401E+03   2.532      5.00  0.2265E+05   4.355      1.00  0.5164E+03   2.713
  0.75  0.2896E+03   2.462      4.75  0.2151E+05   4.333      0.75  0.1755E+04   3.244
  0.50  0.4443E+03   2.648      4.50  0.1884E+05   4.275      0.50  0.5632E+03   2.751
  0.25  0.2196E+04   3.342      4.25  0.1545E+05   4.189      0.25  0.1802E+03   2.256
  0.00  0.1910E+03   2.281      4.00  0.1385E+05   4.141      0.00  0.1498E+03   2.175
 -0.25  0.1608E+03   2.206      3.75  0.1410E+05   4.149     -0.25  0.1304E+03   2.115
 -0.50  0.1429E+03   2.155      3.50  0.8259E+04   3.917     -0.50  0.1193E+03   2.077
 -0.75  0.1124E+03   2.051      3.25  0.2109E+04   3.324     -0.75  0.1445E+03   2.160
 -1.00  0.1030E+03   2.013      3.00  0.1574E+04   3.197     -1.00  0.7398E+02   1.869
 -1.25  0.7988E+02   1.902      2.75  0.1255E+04   3.099     -1.25  0.3617E+00  -0.442
 -1.50  0.7314E+02   1.864      2.50  0.9539E+03   2.980     -1.50  0.0000E+00   0.000
 -1.75  0.5725E+02   1.758      2.25  0.7087E+03   2.850     -1.75  0.0000E+00   0.000
 -2.00  0.5121E+02   1.709      2.00  0.5944E+03   2.774     -2.00  0.0000E+00   0.000
 -2.25  0.4292E+02   1.633      1.75  0.4707E+03   2.673     -2.25  0.0000E+00   0.000
 -2.50  0.3592E+02   1.555      1.50  0.3925E+03   2.594     -2.50  0.0000E+00   0.000
 -2.75  0.3306E+02   1.519      1.25  0.3413E+03   2.533     -2.75  0.0000E+00   0.000
 -3.00  0.2597E+02   1.414      1.00  0.4967E+03   2.696     -3.00  0.0000E+00   0.000
 -3.25  0.2487E+02   1.396      0.75  0.1317E+04   3.120     -3.25  0.0000E+00   0.000
 -3.50  0.2062E+02   1.314      0.50  0.1075E+04   3.031     -3.50  0.0000E+00   0.000
 -3.75  0.9935E+01   0.997      0.25  0.1886E+03   2.275     -3.75  0.0000E+00   0.000
 -4.00  0.2506E+01   0.399      0.00  0.1574E+03   2.197     -4.00  0.0000E+00   0.000
 -4.25  0.2137E+01   0.330     -0.25  0.1335E+03   2.125     -4.25  0.0000E+00   0.000
 -4.50  0.1863E+01   0.270     -0.50  0.1222E+03   2.087     -4.50  0.0000E+00   0.000
 -4.75  0.1627E+01   0.211     -0.75  0.1291E+03   2.111     -4.75  0.0000E+00   0.000
 -5.00  0.1040E+01   0.017     -1.00  0.1179E+03   2.071     -5.00  0.0000E+00   0.000
 -5.25  0.1048E-01  -1.980     -1.25  0.9752E+01   0.989     -5.25  0.0000E+00   0.000
 -5.50  0.0000E+00   0.000     -1.50  0.0000E+00   0.000     -5.50  0.0000E+00   0.000
 -5.75  0.0000E+00   0.000     -1.75  0.0000E+00   0.000     -5.75  0.0000E+00   0.000
 -6.00  0.0000E+00   0.000     -2.00  0.0000E+00   0.000     -6.00  0.0000E+00   0.000
 -6.25  0.0000E+00   0.000     -2.25  0.4256E+06   5.629     -6.25  0.0000E+00   0.000
 -6.50  0.0000E+00   0.000     -2.50  0.4844E+06   5.685     -6.50  0.0000E+00   0.000
 -6.75  0.0000E+00   0.000     -2.75  0.4928E+06   5.693     -6.75  0.0000E+00   0.000
 -7.00  0.0000E+00   0.000     -3.00  0.5427E+06   5.735     -7.00  0.0000E+00   0.000
 -7.25  0.0000E+00   0.000     -3.25  0.5781E+06   5.762     -7.25  0.0000E+00   0.000
 -7.50  0.0000E+00   0.000     -3.50  0.5969E+06   5.776     -7.50  0.0000E+00   0.000
 -7.75  0.0000E+00   0.000     -3.75  0.5027E+06   5.701     -7.75  0.0000E+00   0.000
 -8.00  0.0000E+00   0.000     -4.00  0.3598E+06   5.556     -8.00  0.0000E+00   0.000
 -8.25  0.0000E+00   0.000     -4.25  0.4062E+06   5.609     -8.25  0.0000E+00   0.000
 -8.50  0.0000E+00   0.000     -4.50  0.7296E+06   5.863     -8.50  0.0000E+00   0.000
 -8.75  0.0000E+00   0.000     -4.75  0.6662E+06   5.824     -8.75  0.0000E+00   0.000
 -9.00  0.0000E+00   0.000     -5.00  0.4441E+06   5.648     -9.00  0.0000E+00   0.000
 -9.25  0.0000E+00   0.000     -5.25  0.2831E+06   5.452     -9.25  0.0000E+00   0.000
 -9.50  0.0000E+00   0.000     -5.50  0.3369E+06   5.527     -9.50  0.0000E+00   0.000
( Z, Y, Age) = 0.009504   0.254  12.000
 Mbol       dN       log dN    V       dN       log dN     I         dN       log dN
 12.75  0.2555E+06   5.407     16.75  0.0000E+00   0.000     12.75  0.7478E+06   5.874
 12.50  0.9321E+06   5.969     16.50  0.4487E+05   4.652     12.50  0.8327E+05   4.920
 12.25  0.8283E+06   5.918     16.25  0.2920E+06   5.465     12.25  0.2978E+06   5.474
 12.00  0.1044E+07   6.019     16.00  0.5216E+06   5.717     12.00  0.3127E+06   5.495
 11.75  0.9357E+06   5.971     15.75  0.6221E+06   5.794     11.75  0.3163E+06   5.500
 11.50  0.1058E+07   6.025     15.50  0.6761E+06   5.830     11.50  0.3158E+06   5.499
 11.25  0.1101E+07   6.042     15.25  0.7302E+06   5.863     11.25  0.3846E+06   5.585
 11.00  0.9692E+06   5.986     15.00  0.6885E+06   5.838     11.00  0.3388E+06   5.530
 10.75  0.9849E+06   5.993     14.75  0.6426E+06   5.808     10.75  0.2928E+06   5.467
 10.50  0.8768E+06   5.943     14.50  0.6175E+06   5.791     10.50  0.2474E+06   5.393
 10.25  0.7460E+06   5.873     14.25  0.6316E+06   5.800     10.25  0.2100E+06   5.322
 10.00  0.6307E+06   5.800     14.00  0.6388E+06   5.805     10.00  0.1763E+06   5.246
  9.75  0.5573E+06   5.746     13.75  0.6302E+06   5.799      9.75  0.1520E+06   5.182
  9.50  0.4646E+06   5.667     13.50  0.6506E+06   5.813      9.50  0.1264E+06   5.102
  9.25  0.3785E+06   5.578     13.25  0.6208E+06   5.793      9.25  0.1062E+06   5.026
  9.00  0.3067E+06   5.487     13.00  0.5367E+06   5.730      9.00  0.9183E+05   4.963
  8.75  0.2486E+06   5.395     12.75  0.3630E+06   5.560      8.75  0.7899E+05   4.898
  8.50  0.1978E+06   5.296     12.50  0.4337E+06   5.637      8.50  0.6959E+05   4.843
  8.25  0.1581E+06   5.199     12.25  0.2532E+06   5.404      8.25  0.6055E+05   4.782
  8.00  0.1310E+06   5.117     12.00  0.3821E+06   5.582      8.00  0.5411E+05   4.733
  7.75  0.1080E+06   5.034     11.75  0.2532E+06   5.403      7.75  0.4982E+05   4.697
  7.50  0.9356E+05   4.971     11.50  0.3321E+06   5.521      7.50  0.4617E+05   4.664
  7.25  0.7852E+05   4.895     11.25  0.3801E+06   5.580      7.25  0.4232E+05   4.627
  7.00  0.7026E+05   4.847     11.00  0.3564E+06   5.552      7.00  0.4051E+05   4.608
  6.75  0.6187E+05   4.792     10.75  0.3094E+06   5.491      6.75  0.4000E+05   4.602
  6.50  0.5615E+05   4.749     10.50  0.2640E+06   5.422      6.50  0.3782E+05   4.578
  6.25  0.5120E+05   4.709     10.25  0.2243E+06   5.351      6.25  0.3747E+05   4.574
  6.00  0.4650E+05   4.667     10.00  0.1884E+06   5.275      6.00  0.3596E+05   4.556
  5.75  0.4301E+05   4.634      9.75  0.1613E+06   5.208      5.75  0.3443E+05   4.537
  5.50  0.3908E+05   4.592      9.50  0.1350E+06   5.130      5.50  0.3294E+05   4.518
  5.25  0.3492E+05   4.543      9.25  0.1129E+06   5.053      5.25  0.3011E+05   4.479
  5.00  0.3217E+05   4.507      9.00  0.9570E+05   4.981      5.00  0.2813E+05   4.449
  4.75  0.2874E+05   4.459      8.75  0.8418E+05   4.925      4.75  0.2553E+05   4.407
  4.50  0.2458E+05   4.391      8.50  0.7344E+05   4.866      4.50  0.2192E+05   4.341
  4.25  0.2031E+05   4.308      8.25  0.6490E+05   4.812      4.25  0.1866E+05   4.271
  4.00  0.1745E+05   4.242      8.00  0.5624E+05   4.750      4.00  0.1742E+05   4.241
  3.75  0.1527E+05   4.184      7.75  0.5058E+05   4.704      3.75  0.1497E+05   4.175
  3.50  0.1137E+05   4.056      7.50  0.4748E+05   4.677      3.50  0.7103E+04   3.851
  3.25  0.4532E+04   3.656      7.25  0.4442E+05   4.648      3.25  0.2159E+04   3.334
  3.00  0.1988E+04   3.298      7.00  0.4136E+05   4.617      3.00  0.1894E+04   3.277
  2.75  0.1898E+04   3.278      6.75  0.4015E+05   4.604      2.75  0.1406E+04   3.148
  2.50  0.1601E+04   3.204      6.50  0.3918E+05   4.593      2.50  0.1070E+04   3.029
  2.25  0.1182E+04   3.073      6.25  0.3723E+05   4.571      2.25  0.8323E+03   2.920
  2.00  0.9520E+03   2.979      6.00  0.3703E+05   4.569      2.00  0.6724E+03   2.828
  1.75  0.7373E+03   2.868      5.75  0.3469E+05   4.540      1.75  0.5523E+03   2.742
  1.50  0.5954E+03   2.775      5.50  0.3328E+05   4.522      1.50  0.4605E+03   2.663
  1.25  0.5121E+03   2.709      5.25  0.3134E+05   4.496      1.25  0.4611E+03   2.664
  1.00  0.4110E+03   2.614      5.00  0.2837E+05   4.453      1.00  0.6120E+03   2.787
  0.75  0.3623E+03   2.559      4.75  0.2639E+05   4.421      0.75  0.2138E+04   3.330
  0.50  0.5919E+03   2.772      4.50  0.2274E+05   4.357      0.50  0.6453E+03   2.810
  0.25  0.2590E+04   3.413      4.25  0.1894E+05   4.277      0.25  0.2185E+03   2.339
  0.00  0.2311E+03   2.364      4.00  0.1722E+05   4.236      0.00  0.1826E+03   2.262
 -0.25  0.1996E+03   2.300      3.75  0.1622E+05   4.210     -0.25  0.1624E+03   2.211
 -0.50  0.1705E+03   2.232      3.50  0.8705E+04   3.940     -0.50  0.1510E+03   2.179
 -0.75  0.1400E+03   2.146      3.25  0.2509E+04   3.399     -0.75  0.1744E+03   2.242
 -1.00  0.1229E+03   2.090      3.00  0.1961E+04   3.292     -1.00  0.7398E+02   1.869
 -1.25  0.9919E+02   1.996      2.75  0.1524E+04   3.183     -1.25  0.3617E+00  -0.442
 -1.50  0.8743E+02   1.942      2.50  0.1146E+04   3.059     -1.50  0.0000E+00   0.000
 -1.75  0.7089E+02   1.851      2.25  0.8806E+03   2.945     -1.75  0.0000E+00   0.000
 -2.00  0.6140E+02   1.788      2.00  0.7098E+03   2.851     -2.00  0.0000E+00   0.000
 -2.25  0.5289E+02   1.723      1.75  0.5845E+03   2.767     -2.25  0.0000E+00   0.000
 -2.50  0.4326E+02   1.636      1.50  0.4739E+03   2.676     -2.50  0.0000E+00   0.000
 -2.75  0.4043E+02   1.607      1.25  0.4327E+03   2.636     -2.75  0.0000E+00   0.000
 -3.00  0.3155E+02   1.499      1.00  0.6151E+03   2.789     -3.00  0.0000E+00   0.000
 -3.25  0.3027E+02   1.481      0.75  0.1600E+04   3.204     -3.25  0.0000E+00   0.000
 -3.50  0.2509E+02   1.400      0.50  0.1261E+04   3.101     -3.50  0.0000E+00   0.000
 -3.75  0.1208E+02   1.082      0.25  0.2288E+03   2.359     -3.75  0.0000E+00   0.000
 -4.00  0.3000E+01   0.477      0.00  0.1915E+03   2.282     -4.00  0.0000E+00   0.000
 -4.25  0.2568E+01   0.410     -0.25  0.1651E+03   2.218     -4.25  0.0000E+00   0.000
 -4.50  0.2220E+01   0.346     -0.50  0.1502E+03   2.177     -4.50  0.0000E+00   0.000
 -4.75  0.1939E+01   0.287     -0.75  0.1683E+03   2.226     -4.75  0.0000E+00   0.000
 -5.00  0.1209E+01   0.082     -1.00  0.1222E+03   2.087     -5.00  0.0000E+00   0.000
 -5.25  0.1048E-01  -1.980     -1.25  0.9752E+01   0.989     -5.25  0.0000E+00   0.000
 -5.50  0.0000E+00   0.000     -1.50  0.0000E+00   0.000     -5.50  0.0000E+00   0.000
 -5.75  0.0000E+00   0.000     -1.75  0.0000E+00   0.000     -5.75  0.0000E+00   0.000
 -6.00  0.0000E+00   0.000     -2.00  0.0000E+00   0.000     -6.00  0.0000E+00   0.000
 -6.25  0.0000E+00   0.000     -2.25  0.5297E+06   5.724     -6.25  0.0000E+00   0.000
 -6.50  0.0000E+00   0.000     -2.50  0.6069E+06   5.783     -6.50  0.0000E+00   0.000
 -6.75  0.0000E+00   0.000     -2.75  0.6141E+06   5.788     -6.75  0.0000E+00   0.000
 -7.00  0.0000E+00   0.000     -3.00  0.6784E+06   5.831     -7.00  0.0000E+00   0.000
 -7.25  0.0000E+00   0.000     -3.25  0.7219E+06   5.858     -7.25  0.0000E+00   0.000
 -7.50  0.0000E+00   0.000     -3.50  0.7430E+06   5.871     -7.50  0.0000E+00   0.000
 -7.75  0.0000E+00   0.000     -3.75  0.6358E+06   5.803     -7.75  0.0000E+00   0.000
 -8.00  0.0000E+00   0.000     -4.00  0.4889E+06   5.689     -8.00  0.0000E+00   0.000
 -8.25  0.0000E+00   0.000     -4.25  0.5344E+06   5.728     -8.25  0.0000E+00   0.000
 -8.50  0.0000E+00   0.000     -4.50  0.7108E+06   5.852     -8.50  0.0000E+00   0.000
 -8.75  0.0000E+00   0.000     -4.75  0.9659E+06   5.985     -8.75  0.0000E+00   0.000
 -9.00  0.0000E+00   0.000     -5.00  0.5643E+06   5.752     -9.00  0.0000E+00   0.000
 -9.25  0.0000E+00   0.000     -5.25  0.3901E+06   5.591     -9.25  0.0000E+00   0.000
 -9.50  0.0000E+00   0.000     -5.50  0.4352E+06   5.639     -9.50  0.0000E+00   0.000
( Z, Y, Age) = 0.009504   0.254  13.000
 Mbol       dN       log dN    V       dN       log dN     I         dN       log dN
 12.75  0.3077E+06   5.488     16.75  0.0000E+00   0.000     12.75  0.8112E+06   5.909
 12.50  0.1116E+07   6.048     16.50  0.5361E+05   4.729     12.50  0.1120E+06   5.049
 12.25  0.9970E+06   5.999     16.25  0.3489E+06   5.543     12.25  0.3971E+06   5.599
 12.00  0.1252E+07   6.097     16.00  0.6279E+06   5.798     12.00  0.3559E+06   5.551
 11.75  0.1115E+07   6.047     15.75  0.7446E+06   5.872     11.75  0.3778E+06   5.577
 11.50  0.1292E+07   6.111     15.50  0.8173E+06   5.912     11.50  0.3879E+06   5.589
 11.25  0.1296E+07   6.112     15.25  0.8774E+06   5.943     11.25  0.4601E+06   5.663
 11.00  0.1176E+07   6.070     15.00  0.8120E+06   5.910     11.00  0.4055E+06   5.608
 10.75  0.1189E+07   6.075     14.75  0.7717E+06   5.887     10.75  0.3509E+06   5.545
 10.50  0.1039E+07   6.016     14.50  0.7542E+06   5.878     10.50  0.2970E+06   5.473
 10.25  0.8911E+06   5.950     14.25  0.7582E+06   5.880     10.25  0.2516E+06   5.401
 10.00  0.7721E+06   5.888     14.00  0.7668E+06   5.885     10.00  0.2119E+06   5.326
  9.75  0.6666E+06   5.824     13.75  0.7529E+06   5.877      9.75  0.1823E+06   5.261
  9.50  0.5537E+06   5.743     13.50  0.7682E+06   5.885      9.50  0.1514E+06   5.180
  9.25  0.4528E+06   5.656     13.25  0.7382E+06   5.868      9.25  0.1269E+06   5.103
  9.00  0.3675E+06   5.565     13.00  0.6713E+06   5.827      9.00  0.1095E+06   5.039
  8.75  0.3031E+06   5.482     12.75  0.4316E+06   5.635      8.75  0.9434E+05   4.975
  8.50  0.2343E+06   5.370     12.50  0.4939E+06   5.694      8.50  0.8289E+05   4.918
  8.25  0.1884E+06   5.275     12.25  0.3415E+06   5.533      8.25  0.7300E+05   4.863
  8.00  0.1583E+06   5.200     12.00  0.4129E+06   5.616      8.00  0.6518E+05   4.814
  7.75  0.1283E+06   5.108     11.75  0.3550E+06   5.550      7.75  0.5909E+05   4.772
  7.50  0.1115E+06   5.047     11.50  0.3688E+06   5.567      7.50  0.5472E+05   4.738
  7.25  0.9470E+05   4.976     11.25  0.4604E+06   5.663      7.25  0.5104E+05   4.708
  7.00  0.8346E+05   4.921     11.00  0.4277E+06   5.631      7.00  0.4856E+05   4.686
  6.75  0.7379E+05   4.868     10.75  0.3719E+06   5.570      6.75  0.4718E+05   4.674
  6.50  0.6697E+05   4.826     10.50  0.3177E+06   5.502      6.50  0.4578E+05   4.661
  6.25  0.6100E+05   4.785     10.25  0.2706E+06   5.432      6.25  0.4394E+05   4.643
  6.00  0.5532E+05   4.743     10.00  0.2262E+06   5.355      6.00  0.4335E+05   4.637
  5.75  0.5157E+05   4.712      9.75  0.1923E+06   5.284      5.75  0.4034E+05   4.606
  5.50  0.4605E+05   4.663      9.50  0.1617E+06   5.209      5.50  0.3946E+05   4.596
  5.25  0.4157E+05   4.619      9.25  0.1357E+06   5.133      5.25  0.3564E+05   4.552
  5.00  0.3765E+05   4.576      9.00  0.1143E+06   5.058      5.00  0.3309E+05   4.520
  4.75  0.3403E+05   4.532      8.75  0.1003E+06   5.001      4.75  0.2999E+05   4.477
  4.50  0.2895E+05   4.462      8.50  0.8733E+05   4.941      4.50  0.2535E+05   4.404
  4.25  0.2374E+05   4.376      8.25  0.7712E+05   4.887      4.25  0.2205E+05   4.343
  4.00  0.2024E+05   4.306      8.00  0.6707E+05   4.827      4.00  0.2083E+05   4.319
  3.75  0.1759E+05   4.245      7.75  0.6146E+05   4.789      3.75  0.1566E+05   4.195
  3.50  0.1196E+05   4.078      7.50  0.5662E+05   4.753      3.50  0.7546E+04   3.878
  3.25  0.4929E+04   3.693      7.25  0.5252E+05   4.720      3.25  0.2602E+04   3.415
  3.00  0.2365E+04   3.374      7.00  0.4987E+05   4.698      3.00  0.2174E+04   3.337
  2.75  0.2262E+04   3.355      6.75  0.4784E+05   4.680      2.75  0.1659E+04   3.220
  2.50  0.1871E+04   3.272      6.50  0.4658E+05   4.668      2.50  0.1237E+04   3.092
  2.25  0.1400E+04   3.146      6.25  0.4450E+05   4.648      2.25  0.9751E+03   2.989
  2.00  0.1101E+04   3.042      6.00  0.4390E+05   4.642      2.00  0.7861E+03   2.895
  1.75  0.8592E+03   2.934      5.75  0.4140E+05   4.617      1.75  0.6465E+03   2.811
  1.50  0.7123E+03   2.853      5.50  0.3901E+05   4.591      1.50  0.5402E+03   2.733
  1.25  0.5928E+03   2.773      5.25  0.3768E+05   4.576      1.25  0.5768E+03   2.761
  1.00  0.4823E+03   2.683      5.00  0.3344E+05   4.524      1.00  0.6859E+03   2.836
  0.75  0.4360E+03   2.640      4.75  0.3091E+05   4.490      0.75  0.2501E+04   3.398
  0.50  0.7484E+03   2.874      4.50  0.2621E+05   4.418      0.50  0.7189E+03   2.857
  0.25  0.2935E+04   3.468      4.25  0.2252E+05   4.353      0.25  0.2543E+03   2.405
  0.00  0.2716E+03   2.434      4.00  0.2059E+05   4.314      0.00  0.2155E+03   2.333
 -0.25  0.2341E+03   2.369      3.75  0.1741E+05   4.241     -0.25  0.1924E+03   2.284
 -0.50  0.1979E+03   2.296      3.50  0.9147E+04   3.961     -0.50  0.1865E+03   2.271
 -0.75  0.1655E+03   2.219      3.25  0.2923E+04   3.466     -0.75  0.1928E+03   2.285
 -1.00  0.1418E+03   2.152      3.00  0.2319E+04   3.365     -1.00  0.7398E+02   1.869
 -1.25  0.1177E+03   2.071      2.75  0.1754E+04   3.244     -1.25  0.3617E+00  -0.442
 -1.50  0.1006E+03   2.002      2.50  0.1353E+04   3.131     -1.50  0.0000E+00   0.000
 -1.75  0.8409E+02   1.925      2.25  0.1018E+04   3.008     -1.75  0.0000E+00   0.000
 -2.00  0.7080E+02   1.850      2.00  0.8354E+03   2.922     -2.00  0.0000E+00   0.000
